entry_id,audio_index,label,response,sampling_method,vsv_enabled,vsv_lambda,vsv_beta,is_verbose
25572,YcNARVD02-tw,Yes,Yes,random,True,0.05,0.2,False
3703,Y7cHRSfbp7tc,No,No,popular,True,0.05,0.2,False
12796,YCfxWJ1Qoufg,Yes,Yes,random,True,0.05,0.2,False
6834,YxUWSHYoslPQ,No,Yes,adversarial,True,0.05,0.2,False
24621,YHdxfbpnd2-8,No,Yes,adversarial,True,0.05,0.2,True
29405,YLF6x7B0Ppvo,No,Yes,popular,True,0.05,0.2,False
10923,YAKHZMg9ba30,Yes,No,popular,True,0.05,0.2,False
22719,Yne2DpKCIr4Y,No,No,popular,True,0.05,0.2,False
8675,YLWng-4PDzPM,No,No,random,True,0.05,0.2,False
29853,YXWw7ZM1c_QA,Yes,No,adversarial,True,0.05,0.2,False
21544,Y6aWnK1GyeJY,No,No,random,True,0.05,0.2,False
9720,YAagLJkfrFMk,Yes,Yes,random,True,0.05,0.2,False
126,YYQSuFyFm3Lc,No,Yes,adversarial,True,0.05,0.2,False
7856,Y1PvMtRIlZNI,Yes,Yes,random,True,0.05,0.2,False
11994,Y5ye0X5saadg,No,Yes,popular,True,0.05,0.2,False
6787,YXrJcmftCY04,No,Yes,random,True,0.05,0.2,False
1960,Y_AcJVyToQUQ,Yes,Yes,adversarial,True,0.05,0.2,False
10007,Y3RultJjvTWI,No,Yes,adversarial,True,0.05,0.2,False
15426,Y1Uh74_rZ72k,Yes,No,adversarial,True,0.05,0.2,False
9229,Y-nQHwrRLfc0,Yes,Yes,popular,True,0.05,0.2,False
20008,YW7OJevEgq7w,No,Yes,popular,True,0.05,0.2,False
19952,YESjMIqrvRj4,No,Yes,adversarial,True,0.05,0.2,False
14636,YeNG6fEiAE8c,Yes,Yes,popular,True,0.05,0.2,False
11373,YMTaLknnq4wc,Yes,No,adversarial,True,0.05,0.2,False
5171,YLs2vrr9TamU,Yes,No,adversarial,True,0.05,0.2,False
6017,YO90Qy2xG6oA,Yes,Yes,adversarial,True,0.05,0.2,False
21904,Y1a2XWJ8NA_Q,Yes,Yes,random,True,0.05,0.2,False
28792,Yt3VFlDiEKgY,Yes,No,adversarial,True,0.05,0.2,False
9960,YWU3qB7gf6ao,No,Yes,popular,True,0.05,0.2,False
5927,YbygBWUkpaC8,Yes,No,adversarial,True,0.05,0.2,False
24653,Y4pv3w--cRrA,No,No,popular,True,0.05,0.2,False
4186,YB4SZwi9Ce3o,No,Yes,adversarial,True,0.05,0.2,False
2409,YtfOIhQpYYe8,Yes,Yes,adversarial,True,0.05,0.2,False
6752,YFDwK7T1JO_0,Yes,Yes,random,True,0.05,0.2,False
13398,YXPebkNzsnRI,No,Yes,random,True,0.05,0.2,False
4459,Y6Pywt0f_NFY,Yes,Yes,adversarial,True,0.05,0.2,False
22499,Y6aWnK1GyeJY,No,Yes,popular,True,0.05,0.2,False
5530,Y0yxEvdnimGg,Yes,Yes,adversarial,True,0.05,0.2,False
7210,YFDwK7T1JO_0,Yes,Yes,popular,True,0.05,0.2,False
388,YLbken4JCr94,Yes,No,popular,True,0.05,0.2,False
15029,YdJYO3RbBabE,Yes,Yes,adversarial,True,0.05,0.2,False
26116,Yj_NSuPnx5LA,Yes,No,adversarial,True,0.05,0.2,False
867,Y9HVgYs8OOLc,Yes,No,popular,True,0.05,0.2,False
24283,Yyau2WIRkxb8,No,No,random,True,0.05,0.2,False
1006,Ypaf0nyjg1Js,Yes,Yes,random,True,0.05,0.2,False
23518,Y0G7rb74R-2A,Yes,Yes,popular,True,0.05,0.2,False
4618,Yl5KdHAWwJCw,Yes,Yes,random,True,0.05,0.2,False
9655,YfK4QBQZ6i7w,Yes,Yes,random,True,0.05,0.2,False
23236,Yyrxa6_P2I80,Yes,No,adversarial,True,0.05,0.2,False
15804,Y0_ogYGDGDco,Yes,Yes,popular,True,0.05,0.2,False
15745,YnD1K1Zo0qrM,No,No,random,True,0.05,0.2,False
19475,Yvsy1IpYmrSY,No,No,popular,True,0.05,0.2,False
17993,YajheseWZmmU,Yes,No,popular,True,0.05,0.2,False
10232,Y8OTd45_6cvY,Yes,Yes,adversarial,True,0.05,0.2,False
1790,Y_ezm-TpKj1w,Yes,No,adversarial,True,0.05,0.2,False
29147,YUjje3lSabsg,No,No,adversarial,True,0.05,0.2,False
24577,Y8DQfjqPCTI8,Yes,No,adversarial,True,0.05,0.2,False
8351,YilspW7JRjAg,Yes,No,adversarial,True,0.05,0.2,False
18087,YvfNKduToki4,No,No,popular,True,0.05,0.2,False
26566,Y_z6pymOet7g,Yes,Yes,adversarial,True,0.05,0.2,False
13191,YNX0gR9Eebp0,Yes,Yes,random,True,0.05,0.2,False
24211,YSoO1HhaEc9Q,No,Yes,random,True,0.05,0.2,False
16530,Y8F-ndyrEWJ8,No,No,random,True,0.05,0.2,False
242,YYNDKuNINDOY,Yes,Yes,random,True,0.05,0.2,False
7757,Y-EQByFLFqig,No,No,random,True,0.05,0.2,False
22150,YL6rnV0oNIII,Yes,Yes,popular,True,0.05,0.2,False
5405,YZ1Cyj4N05lk,No,Yes,adversarial,True,0.05,0.2,False
715,YYQGW5AwDOIo,No,Yes,popular,True,0.05,0.2,False
27108,Yw_Utn3CwAXE,No,Yes,adversarial,True,0.05,0.2,False
22227,Y1HCuBnPLMqQ,Yes,Yes,random,True,0.05,0.2,False
26786,YeYbFtxZmKL4,Yes,Yes,random,True,0.05,0.2,False
25001,YSoO1HhaEc9Q,No,Yes,adversarial,True,0.05,0.2,False
16250,YpCQEWAFGEjc,No,Yes,popular,True,0.05,0.2,False
26225,YZUmZgPL0ges,No,No,popular,True,0.05,0.2,False
5612,Y6OlHuvJR_Dk,No,No,random,True,0.05,0.2,False
927,Y9ZZHvwaH-CU,Yes,Yes,popular,True,0.05,0.2,False
11645,YyVjivgsU2aA,No,No,popular,True,0.05,0.2,False
2313,YCO6-i8NLbeo,No,Yes,popular,True,0.05,0.2,False
7368,YuJzAf4PaExI,No,No,popular,True,0.05,0.2,False
1162,YFR7BDRhMATo,Yes,No,popular,True,0.05,0.2,False
7654,Y6cS0FsUM-cQ,Yes,No,adversarial,True,0.05,0.2,False
3232,YF7QtqKtllK0,Yes,Yes,random,True,0.05,0.2,False
7478,Yvigslb0kClE,Yes,No,adversarial,True,0.05,0.2,False
505,Yu84FiZ_omhA,Yes,No,adversarial,True,0.05,0.2,False
21951,YyLu4b01t53k,Yes,No,popular,True,0.05,0.2,False
18747,YD2Xc_jZllDY,Yes,Yes,random,True,0.05,0.2,False
915,YqeSl7YZAfs4,Yes,Yes,random,True,0.05,0.2,False
20654,Y-BUWGM7qeUM,No,Yes,adversarial,True,0.05,0.2,False
2334,YEYTz1LPDHsc,No,No,adversarial,True,0.05,0.2,False
4517,Y6Pywt0f_NFY,Yes,Yes,popular,True,0.05,0.2,False
27997,Yt3VFlDiEKgY,Yes,Yes,random,True,0.05,0.2,False
5483,YZ1Cyj4N05lk,No,Yes,popular,True,0.05,0.2,False
1098,Ypaf0nyjg1Js,Yes,Yes,popular,True,0.05,0.2,False
17240,YBa92IrXFvJo,Yes,Yes,popular,True,0.05,0.2,False
1843,Yq46VXJ6JN9M,No,No,popular,True,0.05,0.2,False
18921,Y-AheI8Epim4,No,No,popular,True,0.05,0.2,False
8915,YfrOqlk0Wm5Y,No,No,random,True,0.05,0.2,False
26199,YZTYAQBnU4GM,No,No,adversarial,True,0.05,0.2,False
18823,YbQNX7vDalQw,No,Yes,popular,True,0.05,0.2,False
6954,Ykdflh3akyH8,No,No,random,True,0.05,0.2,False
8232,Y1PvMtRIlZNI,Yes,No,adversarial,True,0.05,0.2,False
26899,YmSF_FqBtRPs,No,No,random,True,0.05,0.2,False
10962,YAJtNitYMa1I,Yes,Yes,adversarial,True,0.05,0.2,False
4080,YZYWCwfCkBp4,Yes,Yes,random,True,0.05,0.2,False
4488,Y0NGSrwioYjA,No,No,popular,True,0.05,0.2,False
8542,YBL8ksJ0sTXk,No,Yes,popular,True,0.05,0.2,False
23885,YyRoKi7rhSRo,No,No,popular,True,0.05,0.2,False
19622,YTaQKhIRwii4,Yes,Yes,random,True,0.05,0.2,False
20944,YD4s5aHrsBgs,Yes,Yes,popular,True,0.05,0.2,False
15234,YhpDltmawxIM,No,Yes,adversarial,True,0.05,0.2,False
7719,Yjs4dr5JusdM,No,Yes,random,True,0.05,0.2,False
30149,Y6i5eQOpFk_U,No,Yes,popular,True,0.05,0.2,False
2374,YD9tinq3RMpU,Yes,Yes,adversarial,True,0.05,0.2,False
22570,Y0G7rb74R-2A,Yes,Yes,random,True,0.05,0.2,False
5215,Y0yxEvdnimGg,Yes,Yes,random,True,0.05,0.2,False
20613,YnaPgJvWTIY4,No,Yes,popular,True,0.05,0.2,False
15459,YECw5Yf7QoMo,No,Yes,random,True,0.05,0.2,False
16487,YrE6BJ0Bo4w4,No,No,random,True,0.05,0.2,False
16101,YPTyFYxXdut4,No,Yes,random,True,0.05,0.2,False
25766,Y_z6pymOet7g,Yes,Yes,random,True,0.05,0.2,False
3213,YEQVWhHmT_cE,Yes,Yes,random,True,0.05,0.2,False
2852,Y3wV3ST-c4PE,No,No,adversarial,True,0.05,0.2,False
18190,YtmLAXm1WlnE,Yes,Yes,random,True,0.05,0.2,False
8103,Y5eSRL3PRHzo,Yes,No,adversarial,True,0.05,0.2,False
29822,Y1vCYiVvZ7VE,Yes,Yes,popular,True,0.05,0.2,False
22840,YxbLW9Wt1Jsg,Yes,Yes,random,True,0.05,0.2,False
7018,YqWYncqPSy9A,No,Yes,popular,True,0.05,0.2,False
9252,Y1slvoNgzBLE,Yes,No,adversarial,True,0.05,0.2,False
27507,YBUAPM4D3-h8,Yes,Yes,adversarial,True,0.05,0.2,False
12388,YcFHFVGOtp6g,Yes,No,adversarial,True,0.05,0.2,False
273,YfsBR7e_X_0Y,No,No,random,True,0.05,0.2,False
16222,Yx5AH2gW_8S4,Yes,No,popular,True,0.05,0.2,False
21186,YwAZrOPvul4Y,Yes,Yes,adversarial,True,0.05,0.2,False
12754,YAWGnTI0e2Fs,Yes,Yes,random,True,0.05,0.2,False
8219,YBXxlqaDvdaA,No,Yes,adversarial,True,0.05,0.2,False
23641,YNmmbNqmsPaY,No,Yes,popular,True,0.05,0.2,False
2128,Y0a9wVat2PWk,No,No,random,True,0.05,0.2,False
14920,YLCwSUVuTyvg,Yes,Yes,random,True,0.05,0.2,False
30031,YeqcdsdLz954,Yes,Yes,adversarial,True,0.05,0.2,False
20048,YD4s5aHrsBgs,Yes,Yes,random,True,0.05,0.2,False
4733,YSE_3nszEw7o,Yes,Yes,popular,True,0.05,0.2,False
23983,Y9vZDsGjyh5M,Yes,No,adversarial,True,0.05,0.2,False
14255,YQOmV7O9mFwg,Yes,Yes,adversarial,True,0.05,0.2,False
15375,YIhvXtS9-IxM,Yes,No,adversarial,True,0.05,0.2,False
28101,YDAN1t9ukkg0,Yes,Yes,random,True,0.05,0.2,False
23256,Y9vZDsGjyh5M,Yes,Yes,random,True,0.05,0.2,False
11189,YszkiW0GXEOI,Yes,Yes,adversarial,True,0.05,0.2,False
25901,YtdpiXW68adA,No,Yes,random,True,0.05,0.2,False
22302,YTOaQMYc79Mw,Yes,Yes,random,True,0.05,0.2,False
16159,YGMP8m09j5vk,No,No,adversarial,True,0.05,0.2,False
15803,YhDMHIDJdfDA,No,No,random,True,0.05,0.2,False
24727,Y22L_3pBa1AI,No,No,popular,True,0.05,0.2,False
13296,YN_s9F4CI_98,Yes,Yes,random,True,0.05,0.2,False
14237,YJp64Whpr3BA,No,Yes,random,True,0.05,0.2,False
8971,Yktc_tJxw8sc,No,No,adversarial,True,0.05,0.2,False
28174,YlgwpIImXCWA,Yes,No,adversarial,True,0.05,0.2,False
8104,Y4xrL4TSgHwU,Yes,Yes,random,True,0.05,0.2,False
28925,YniwgMbB6tpQ,No,No,random,True,0.05,0.2,False
13419,Y_C2HinL8VlM,No,No,popular,True,0.05,0.2,False
29843,Y2ABngPM3raQ,Yes,Yes,random,True,0.05,0.2,False
3850,YAtkD-3GjXMw,No,Yes,random,True,0.05,0.2,False
27651,Yv59uHr-B1no,No,Yes,adversarial,True,0.05,0.2,False
24964,Y3Sml1wHcuxo,No,No,popular,True,0.05,0.2,False
26863,YwbPmnxCLoRQ,No,No,random,True,0.05,0.2,False
15706,Y2EsxcKe1A4w,No,Yes,adversarial,True,0.05,0.2,False
15701,YVZLZ08k3YeA,No,No,random,True,0.05,0.2,False
26519,Y4YMXgLFcR94,Yes,Yes,adversarial,True,0.05,0.2,False
27231,YDjKGzOe_COc,Yes,Yes,random,True,0.05,0.2,False
29294,YlrKGCtSsAkA,Yes,Yes,adversarial,True,0.05,0.2,False
3603,YJ0yeFeKvIt8,No,Yes,adversarial,True,0.05,0.2,False
19384,YSZ6CcXINiiE,Yes,No,popular,True,0.05,0.2,False
20454,Y0qbHT34qTZE,No,Yes,random,True,0.05,0.2,False
16727,YKOBkbROPv4c,No,Yes,adversarial,True,0.05,0.2,False
30955,YeXj9OAik5cc,Yes,Yes,adversarial,True,0.05,0.2,False
2687,Y3wV3ST-c4PE,No,Yes,random,True,0.05,0.2,False
8344,Yf2fSxfvmkZQ,No,Yes,random,True,0.05,0.2,False
29165,YmW1EpJYcy_E,Yes,No,popular,True,0.05,0.2,False
11570,YzFzPOsOKog4,Yes,Yes,random,True,0.05,0.2,False
25972,YMSziND26UTA,Yes,Yes,adversarial,True,0.05,0.2,False
11359,YdmUOSyPXkUw,Yes,Yes,popular,True,0.05,0.2,False
5648,YLKhokVsJhN0,No,No,popular,True,0.05,0.2,False
17430,YkHIe4CfaccQ,Yes,No,popular,True,0.05,0.2,False
16964,YrE6BJ0Bo4w4,No,No,adversarial,True,0.05,0.2,False
2615,YBlbGXalLNVU,Yes,No,adversarial,True,0.05,0.2,False
29672,YbLZFtoWXYTA,Yes,No,adversarial,True,0.05,0.2,False
12864,YC8kR19NvynA,Yes,Yes,random,True,0.05,0.2,False
15882,Y5rh5-MCjqq8,Yes,No,popular,True,0.05,0.2,False
16277,YZNEZLlDVgrE,Yes,Yes,popular,True,0.05,0.2,False
17371,YvfNKduToki4,No,Yes,random,True,0.05,0.2,False
14981,Y4_Cak7gvly4,Yes,No,adversarial,True,0.05,0.2,False
16403,YJTHMXLC9YRs,Yes,Yes,popular,True,0.05,0.2,False
11048,YjXkLS_QzUrI,No,No,popular,True,0.05,0.2,False
946,YqeSl7YZAfs4,Yes,Yes,adversarial,True,0.05,0.2,False
820,YgbtcDoh0q3c,No,No,popular,True,0.05,0.2,False
22673,YCMUuelJFJ7Q,Yes,Yes,random,True,0.05,0.2,False
14760,YSNIaYhri76w,Yes,No,popular,True,0.05,0.2,False
24312,Y9MgGaTbmc6g,No,No,popular,True,0.05,0.2,False
20611,YEBCH7TPgiPc,No,Yes,adversarial,True,0.05,0.2,False
29803,Y7P0N61TVOxE,No,Yes,random,True,0.05,0.2,False
4893,YYIqpIjjee00,Yes,Yes,adversarial,True,0.05,0.2,False
20760,Y404cD3bVXDc,No,No,adversarial,True,0.05,0.2,False
27705,Y3hzy-FL24no,Yes,No,adversarial,True,0.05,0.2,False
14177,YCxaPpRJRkn0,No,No,popular,True,0.05,0.2,False
30135,YmGa2JgAiKV8,No,Yes,adversarial,True,0.05,0.2,False
15278,YriM7b5bJ9KQ,Yes,Yes,popular,True,0.05,0.2,False
5133,Y52IxrdTxGs4,No,Yes,popular,True,0.05,0.2,False
16392,YVZLZ08k3YeA,No,No,popular,True,0.05,0.2,False
19485,Y14izd_i3ryE,No,No,adversarial,True,0.05,0.2,False
4858,YXf5LjaE_JQ0,Yes,Yes,popular,True,0.05,0.2,False
22393,Yf8WPf5F22xI,Yes,Yes,adversarial,True,0.05,0.2,False
16740,YPO8Nu3F8mkA,No,No,popular,True,0.05,0.2,False
7953,YOTLtzk0W4zg,No,No,popular,True,0.05,0.2,False
17935,YzwoqJY03yHE,No,No,random,True,0.05,0.2,False
29774,YAUJPx81qKtY,Yes,No,adversarial,True,0.05,0.2,False
28933,YAUJPx81qKtY,Yes,Yes,random,True,0.05,0.2,False
28676,Y1WTSW96XP6E,Yes,No,popular,True,0.05,0.2,False
25535,Ym8wV38lf2jg,No,Yes,random,True,0.05,0.2,False
6434,Y0Rpjl1AO-P0,Yes,Yes,random,True,0.05,0.2,False
2267,Y0a9wVat2PWk,No,No,popular,True,0.05,0.2,False
19332,YS_3aeOvniZc,No,No,popular,True,0.05,0.2,False
5026,Y1GgEpRZDWN0,No,Yes,random,True,0.05,0.2,False
24177,YEp72tyiL3as,No,No,random,True,0.05,0.2,False
11096,YfYTZVxQ8LJk,Yes,Yes,random,True,0.05,0.2,False
12226,YrvDcg9DoNKA,No,Yes,adversarial,True,0.05,0.2,False
28923,YggN4-K5AgoM,Yes,No,popular,True,0.05,0.2,False
7020,YXIooZl1QdM4,Yes,Yes,popular,True,0.05,0.2,False
7159,Y6eX6bJOFftA,Yes,Yes,popular,True,0.05,0.2,False
2735,YL2dyilgQ8iM,No,Yes,random,True,0.05,0.2,False
18400,YnLZeG9LaLgw,Yes,Yes,random,True,0.05,0.2,False
12034,YFL8KTgMGrN4,Yes,Yes,random,True,0.05,0.2,False
30617,YTWOgvDaDqlU,No,No,popular,True,0.05,0.2,False
24152,YW4GEwnXc9tQ,Yes,Yes,popular,True,0.05,0.2,False
9211,Ycr0GiZr0TNY,No,No,popular,True,0.05,0.2,False
1658,YFA11v4SmdBc,No,No,adversarial,True,0.05,0.2,False
23787,Y9z2OwpftxUE,No,Yes,adversarial,True,0.05,0.2,False
11415,YL8dA-2Lu2hY,No,No,random,True,0.05,0.2,False
30915,Y7P0N61TVOxE,No,Yes,popular,True,0.05,0.2,False
4006,YPMMkPq5jJXY,Yes,No,adversarial,True,0.05,0.2,False
20968,YQt0_xTadAT0,No,Yes,adversarial,True,0.05,0.2,False
15827,YQv1HXaT-28U,Yes,Yes,random,True,0.05,0.2,False
10797,YeUecAF626A8,No,Yes,random,True,0.05,0.2,False
25211,YEp72tyiL3as,No,No,popular,True,0.05,0.2,False
20673,Y5I8lmN8rwDM,No,No,popular,True,0.05,0.2,False
21582,Y2ceUOv8A3FE,Yes,Yes,random,True,0.05,0.2,False
2183,Ya0yXS7PmVR0,Yes,No,adversarial,True,0.05,0.2,False
28009,Ys_EWjoiVfzo,Yes,Yes,popular,True,0.05,0.2,False
16463,YljrL7Cb-jr8,Yes,Yes,adversarial,True,0.05,0.2,False
9567,YE3D_z0aoUEg,Yes,Yes,adversarial,True,0.05,0.2,False
8087,YJBWJQCS4SvA,No,Yes,popular,True,0.05,0.2,False
705,YuhSDBwVrEdo,Yes,No,popular,True,0.05,0.2,False
1306,Yup2PpjTzyyc,Yes,Yes,random,True,0.05,0.2,False
5357,YrgrmLLhxoCQ,No,No,adversarial,True,0.05,0.2,False
5065,Y79XDcI6xZm0,Yes,Yes,popular,True,0.05,0.2,False
3375,YEQVWhHmT_cE,Yes,Yes,adversarial,True,0.05,0.2,False
9732,YA2mcp0N__7U,No,No,random,True,0.05,0.2,False
24205,YEcihYbSlyck,No,Yes,adversarial,True,0.05,0.2,False
22900,YoZaEHkfh5Eg,Yes,No,popular,True,0.05,0.2,False
23394,YlX3k5p2I_g0,Yes,Yes,random,True,0.05,0.2,False
5864,YOUUckswAaNI,Yes,No,popular,True,0.05,0.2,False
8601,Yktc_tJxw8sc,No,No,random,True,0.05,0.2,False
2885,YonBZOH88OYs,Yes,No,popular,True,0.05,0.2,False
4363,Y9XqkKuTqEOM,No,No,popular,True,0.05,0.2,False
4668,Y7P6lcyeDKNI,Yes,Yes,popular,True,0.05,0.2,False
4132,Y6Nvu6EcpdE8,Yes,Yes,popular,True,0.05,0.2,False
16511,YrBUCIK8JRLg,No,Yes,adversarial,True,0.05,0.2,False
26434,Y6pssFJ0m-kU,Yes,Yes,random,True,0.05,0.2,False
4461,Y_iUX8CibElk,No,Yes,random,True,0.05,0.2,False
3505,YxYwpABpZed4,No,Yes,adversarial,True,0.05,0.2,False
9951,YWq4OD3olO2w,No,Yes,adversarial,True,0.05,0.2,False
18697,Y1_z6NcidGzM,Yes,Yes,popular,True,0.05,0.2,False
18711,YeJCaRgf1M20,Yes,No,adversarial,True,0.05,0.2,False
14322,Y3kBlVLkN0zo,No,Yes,popular,True,0.05,0.2,False
21940,YDn3buZWMzwY,No,Yes,popular,True,0.05,0.2,False
12145,Y7XXSOzDQ2z0,No,No,random,True,0.05,0.2,False
21879,YmWqH2xwjkYA,No,Yes,popular,True,0.05,0.2,False
245,YYNDKuNINDOY,Yes,Yes,adversarial,True,0.05,0.2,False
28839,YGGgQR7aIofY,Yes,Yes,random,True,0.05,0.2,False
10629,Yo_3MDLl_aH0,Yes,No,adversarial,True,0.05,0.2,False
24764,YFi4-IqJo2xQ,No,No,random,True,0.05,0.2,False
17862,YUXGzbBGbqAA,Yes,No,adversarial,True,0.05,0.2,False
5484,YXplKBvZaHXA,Yes,Yes,popular,True,0.05,0.2,False
10446,YNDaVSIJaXVs,No,No,popular,True,0.05,0.2,False
24843,YLP_DzNUkAKY,Yes,Yes,random,True,0.05,0.2,False
1558,YcPiSd5nJLrI,No,Yes,random,True,0.05,0.2,False
11295,Y473wBEwC35M,No,Yes,random,True,0.05,0.2,False
4688,YItS07xtdi4s,No,Yes,random,True,0.05,0.2,False
12361,YhV4bDCBDCy0,No,Yes,random,True,0.05,0.2,False
10885,YV4PLSw_WzVw,Yes,No,adversarial,True,0.05,0.2,False
14038,YCxaPpRJRkn0,No,No,adversarial,True,0.05,0.2,False
21521,Ya3GzZKxUTy8,Yes,No,adversarial,True,0.05,0.2,False
14856,Yrp3CQsWxVgE,No,No,random,True,0.05,0.2,False
10045,YWq4OD3olO2w,No,No,popular,True,0.05,0.2,False
27168,Y4sb9jN0SgTM,No,Yes,random,True,0.05,0.2,False
25925,Yi6MQCm58zlY,Yes,Yes,random,True,0.05,0.2,False
28267,YLF6x7B0Ppvo,No,No,random,True,0.05,0.2,False
22090,YYH4qi8Ul6v0,Yes,Yes,popular,True,0.05,0.2,False
30541,Y9z8XIRyUq9Q,Yes,Yes,adversarial,True,0.05,0.2,False
30005,YndxkSQKxaak,No,Yes,popular,True,0.05,0.2,False
28590,Yc3nlaAkv9bA,No,Yes,random,True,0.05,0.2,False
15474,YLCwSUVuTyvg,Yes,No,adversarial,True,0.05,0.2,False
5729,YFfUqv0Vv3ME,No,No,random,True,0.05,0.2,False
23993,Y3Sml1wHcuxo,No,No,random,True,0.05,0.2,False
30284,YTWOgvDaDqlU,No,No,adversarial,True,0.05,0.2,False
22486,Y8ipe6b1LwHQ,No,Yes,random,True,0.05,0.2,False
25305,YMvHpNzDpC6Q,Yes,No,popular,True,0.05,0.2,False
13135,YrN2rpLV3brs,No,Yes,adversarial,True,0.05,0.2,False
28281,YK-7Y8yhcUiw,Yes,Yes,adversarial,True,0.05,0.2,False
20981,Y404cD3bVXDc,No,No,popular,True,0.05,0.2,False
18439,YRrmBGjJqlEo,No,Yes,popular,True,0.05,0.2,False
29540,YD96OO7nYYsg,Yes,No,popular,True,0.05,0.2,False
17389,YNwoBDrTlbTI,No,No,adversarial,True,0.05,0.2,False
22701,YNmmbNqmsPaY,No,No,random,True,0.05,0.2,False
13330,YAWGnTI0e2Fs,Yes,No,adversarial,True,0.05,0.2,False
13151,YNeZerAPXR-A,No,Yes,popular,True,0.05,0.2,False
5050,YjjfUaMQaG1A,No,No,popular,True,0.05,0.2,False
8894,YAizmnCDlXos,Yes,No,adversarial,True,0.05,0.2,False
4340,Yfx4r_KuW6No,Yes,Yes,random,True,0.05,0.2,False
8112,Yjf4iyQPJSvk,Yes,Yes,popular,True,0.05,0.2,False
1560,YKnXNy5Q6YS4,Yes,No,adversarial,True,0.05,0.2,False
16591,YC4JwGJQ2dUA,No,No,popular,True,0.05,0.2,False
19346,Y5t6tSW0yT40,Yes,Yes,random,True,0.05,0.2,False
30010,YJmWaRt8-u0s,No,Yes,random,True,0.05,0.2,False
8323,YzBXoaQ1GVlc,Yes,Yes,random,True,0.05,0.2,False
28323,YUjje3lSabsg,No,No,random,True,0.05,0.2,False
3936,YB4SZwi9Ce3o,No,No,random,True,0.05,0.2,False
23949,YS8k47ME-YT4,No,No,random,True,0.05,0.2,False
29617,YGGgQR7aIofY,Yes,Yes,adversarial,True,0.05,0.2,False
12770,YrPkCYq4Zjwk,No,No,random,True,0.05,0.2,False
7248,Y3wrdPAeqjVI,No,Yes,random,True,0.05,0.2,False
2005,YkEP-BwMarf8,No,Yes,adversarial,True,0.05,0.2,False
30808,Yo7jW6Suyfbs,Yes,No,popular,True,0.05,0.2,False
17914,YvfNKduToki4,No,Yes,adversarial,True,0.05,0.2,False
25246,Yy-RSojxgkDo,Yes,No,adversarial,True,0.05,0.2,False
29005,YxnVqvc7N7Po,Yes,Yes,popular,True,0.05,0.2,False
30987,YbhlhcGONisM,No,Yes,adversarial,True,0.05,0.2,False
21016,YDn3buZWMzwY,No,No,random,True,0.05,0.2,False
27744,Ys_EWjoiVfzo,Yes,No,adversarial,True,0.05,0.2,False
21799,Y2bq2lc3DLwM,No,Yes,popular,True,0.05,0.2,False
28794,Y6dLkgq9EKPE,No,No,random,True,0.05,0.2,False
18272,YwSHzVxdMiTo,No,Yes,random,True,0.05,0.2,False
9898,Ygr5Zss89yLQ,Yes,No,random,True,0.05,0.2,True
12793,YU3CAjsm1sec,No,No,adversarial,True,0.05,0.2,False
22228,Y1L_OyngNZMA,No,No,popular,True,0.05,0.2,False
12595,YMj_BO-iK1G4,No,No,popular,True,0.05,0.2,False
13375,Y13CBvjHZhOA,Yes,Yes,random,True,0.05,0.2,False
25348,YWUpeplQr3A4,No,Yes,adversarial,True,0.05,0.2,False
18197,YZY4aGEniU_E,No,Yes,adversarial,True,0.05,0.2,False
16030,YpuZL08fzpXk,No,Yes,adversarial,True,0.05,0.2,False
929,Y4IeDBwyQ9ZQ,No,Yes,random,True,0.05,0.2,False
13367,YB-gTt3_rceQ,No,Yes,popular,True,0.05,0.2,False
29894,Y4UPOUGVMlEs,Yes,No,adversarial,True,0.05,0.2,False
7702,YOmmPaIAXN0s,No,Yes,adversarial,True,0.05,0.2,False
21664,YoiIi6H83Y38,Yes,Yes,random,True,0.05,0.2,False
20168,Y-CcGuq0yoKo,No,No,random,True,0.05,0.2,False
19824,YW7OJevEgq7w,No,No,adversarial,True,0.05,0.2,False
13709,YtxeXrpoMST4,No,Yes,random,True,0.05,0.2,False
8650,YdP5DbAzTl5M,Yes,Yes,random,True,0.05,0.2,False
13922,Y13CBvjHZhOA,Yes,Yes,adversarial,True,0.05,0.2,False
14666,Y1OyEgzXCkYE,No,No,adversarial,True,0.05,0.2,False
8120,Y-EQByFLFqig,No,Yes,adversarial,True,0.05,0.2,False
7800,YBXxlqaDvdaA,No,No,random,True,0.05,0.2,False
11701,YnU-AI3Cmc3M,Yes,Yes,random,True,0.05,0.2,False
19415,YAUmY0YRAFQE,No,No,random,True,0.05,0.2,False
14888,YKSHpYhuTotY,No,No,random,True,0.05,0.2,False
17577,YQ87LBiwJjTE,Yes,No,adversarial,True,0.05,0.2,False
10774,YErxgH5g3Kx0,No,Yes,popular,True,0.05,0.2,False
18872,YY3lNEe-ZGF0,No,No,popular,True,0.05,0.2,False
29768,Y--0w1YA1Hm4,No,No,popular,True,0.05,0.2,False
25822,YpHYkWkZ4guE,No,No,random,True,0.05,0.2,False
24363,Y3rna9zo5ZOs,Yes,Yes,random,True,0.05,0.2,False
7813,YOmmPaIAXN0s,No,Yes,popular,True,0.05,0.2,False
19975,Y5t6tSW0yT40,Yes,Yes,adversarial,True,0.05,0.2,False
8256,YIvg_q4t-3w0,Yes,Yes,random,True,0.05,0.2,False
