entry_id,audio_index,label,response,sampling_method,vsv_enabled,vsv_lambda,aad_enabled,aad_alpha
20454,Y0qbHT34qTZE,No,Yes,random,False,0.0,True,1.0
6672,YQARuiRtfy-k,Yes,Yes,random,False,0.0,True,1.0
13518,YwrQDkX0NbTA,No,No,random,False,0.0,True,1.0
585,YZ0IrCa4MvOA,No,Yes,random,False,0.0,True,1.0
27577,YXQxIXaX_7M0,Yes,No,adversarial,False,0.0,True,1.0
19421,YfBYDJWChe5c,No,No,popular,False,0.0,True,1.0
11073,YAJtNitYMa1I,Yes,Yes,popular,False,0.0,True,1.0
18197,Y3ue0gJM0THk,Yes,Yes,popular,False,0.0,True,1.0
28046,Y5OM3tJh51pE,Yes,Yes,popular,False,0.0,True,1.0
18093,YbQNX7vDalQw,No,No,random,False,0.0,True,1.0
17208,Y8F-ndyrEWJ8,No,Yes,popular,False,0.0,True,1.0
2392,YD9tinq3RMpU,Yes,No,popular,False,0.0,True,1.0
22164,YsI7_ycEYzAY,No,No,popular,False,0.0,True,1.0
21049,YyLu4b01t53k,Yes,Yes,random,False,0.0,True,1.0
17501,YdYZSKX7vuRI,Yes,Yes,adversarial,False,0.0,True,1.0
126,YYQSuFyFm3Lc,No,Yes,adversarial,False,0.0,True,1.0
4443,YUhCzD6EBJBU,No,No,popular,False,0.0,True,1.0
5431,YrgrmLLhxoCQ,No,No,popular,False,0.0,True,1.0
18400,YnLZeG9LaLgw,Yes,Yes,random,False,0.0,True,1.0
25008,YG3YO2unWz7k,Yes,Yes,popular,False,0.0,True,1.0
5733,Y_duNX6Vyd6g,Yes,Yes,adversarial,False,0.0,True,1.0
15540,Yx5AH2gW_8S4,Yes,Yes,random,False,0.0,True,1.0
19988,YhFCmq9pCBbM,Yes,Yes,random,False,0.0,True,1.0
22981,YGE1aZSnPr2Q,No,Yes,adversarial,False,0.0,True,1.0
13121,YpPLisQ_QXxw,Yes,Yes,random,False,0.0,True,1.0
2315,Y_w2pA1VeB40,No,Yes,random,False,0.0,True,1.0
5612,Y6OlHuvJR_Dk,No,No,random,False,0.0,True,1.0
507,Ykx6Rj4MDIAw,No,Yes,random,False,0.0,True,1.0
8383,YzEM94PH29VQ,No,No,random,False,0.0,True,1.0
1134,YBZCEDkx37rI,No,Yes,popular,False,0.0,True,1.0
12627,Yt1hj7se76wQ,Yes,Yes,random,False,0.0,True,1.0
20061,YpO8kbg9IJnc,Yes,No,popular,False,0.0,True,1.0
12515,YNeZerAPXR-A,No,Yes,random,False,0.0,True,1.0
16249,YI_vN_BFUr0Y,No,Yes,random,False,0.0,True,1.0
30332,YQ0anPAIkfBE,No,Yes,popular,False,0.0,True,1.0
14945,YvruDH_YLaPI,No,No,random,False,0.0,True,1.0
7988,YEvZ3jOMYWxk,No,No,random,False,0.0,True,1.0
9356,Y1slvoNgzBLE,Yes,No,popular,False,0.0,True,1.0
17053,Y8F-ndyrEWJ8,No,Yes,adversarial,False,0.0,True,1.0
12066,YqPYwp1K4sZE,No,Yes,random,False,0.0,True,1.0
23291,Y0G7rb74R-2A,Yes,Yes,adversarial,False,0.0,True,1.0
2085,Ydxow2DcTrwk,No,Yes,random,False,0.0,True,1.0
24964,Y3Sml1wHcuxo,No,No,popular,False,0.0,True,1.0
29910,Yo3mZR8OvPko,No,Yes,adversarial,False,0.0,True,1.0
24514,YIdBDl9Wr51A,Yes,No,adversarial,False,0.0,True,1.0
19274,YpO8kbg9IJnc,Yes,Yes,random,False,0.0,True,1.0
2440,YK03ydb1uaoQ,Yes,Yes,random,False,0.0,True,1.0
29092,YLF6x7B0Ppvo,No,Yes,adversarial,False,0.0,True,1.0
25325,YEfk5kdn9lR8,No,No,random,False,0.0,True,1.0
23805,Y3ndid3jni7M,No,Yes,popular,False,0.0,True,1.0
10384,YPg2cWEnEEvc,No,No,popular,False,0.0,True,1.0
27196,Yy_OyLW9lBXU,No,No,popular,False,0.0,True,1.0
29581,Y6dLkgq9EKPE,No,No,adversarial,False,0.0,True,1.0
9309,Y2ItTq2JShdU,No,No,random,False,0.0,True,1.0
18491,Y1QNLMF-Kl_s,Yes,Yes,random,False,0.0,True,1.0
30517,YE9zN3-C64KE,Yes,Yes,popular,False,0.0,True,1.0
30284,YTWOgvDaDqlU,No,No,adversarial,False,0.0,True,1.0
13469,YCxaPpRJRkn0,No,No,random,False,0.0,True,1.0
7368,YuJzAf4PaExI,No,No,popular,False,0.0,True,1.0
4517,Y6Pywt0f_NFY,Yes,Yes,popular,False,0.0,True,1.0
25297,YhqPBcvex1VU,No,No,random,False,0.0,True,1.0
14605,YHqnSyliKTKA,Yes,Yes,random,False,0.0,True,1.0
20175,Y5t6tSW0yT40,Yes,Yes,popular,False,0.0,True,1.0
20654,Y-BUWGM7qeUM,No,Yes,adversarial,False,0.0,True,1.0
5913,Y-DmjkgWa-rw,No,No,random,False,0.0,True,1.0
7478,Yvigslb0kClE,Yes,No,adversarial,False,0.0,True,1.0
26158,YfPqj3nnwQOI,Yes,Yes,adversarial,False,0.0,True,1.0
2475,Y_w2pA1VeB40,No,No,popular,False,0.0,True,1.0
14295,YrtgVoZCcBw8,No,No,random,False,0.0,True,1.0
22027,YZ7yDwpdGelM,No,Yes,random,False,0.0,True,1.0
19147,YS_3aeOvniZc,No,Yes,adversarial,False,0.0,True,1.0
8324,Y1PvMtRIlZNI,Yes,No,popular,False,0.0,True,1.0
121,YYQSuFyFm3Lc,No,No,popular,False,0.0,True,1.0
13487,YgwQMkQmBITE,Yes,Yes,random,False,0.0,True,1.0
219,YYNDKuNINDOY,Yes,Yes,popular,False,0.0,True,1.0
29986,Y77nElZGi5NU,Yes,No,random,False,0.0,True,1.0
28049,Y-mhFGevxLUg,No,No,random,False,0.0,True,1.0
29708,Yc3nlaAkv9bA,No,Yes,popular,False,0.0,True,1.0
28596,YHg6HxylRGDo,No,Yes,adversarial,False,0.0,True,1.0
8096,YBL8ksJ0sTXk,No,No,random,False,0.0,True,1.0
21880,YYH4qi8Ul6v0,Yes,Yes,adversarial,False,0.0,True,1.0
10253,YPg2cWEnEEvc,No,No,adversarial,False,0.0,True,1.0
7702,YOmmPaIAXN0s,No,Yes,adversarial,False,0.0,True,1.0
24955,YEp72tyiL3as,No,No,adversarial,False,0.0,True,1.0
442,YSmdj6JFB9MQ,No,No,random,False,0.0,True,1.0
6336,Yjid4t-FzUn0,No,Yes,random,False,0.0,True,1.0
15495,YBLMWD6fxhpo,Yes,No,popular,False,0.0,True,1.0
28773,YcFoXRmGgIME,Yes,Yes,popular,False,0.0,True,1.0
27391,Yw_Utn3CwAXE,No,Yes,popular,False,0.0,True,1.0
24928,YDNtF_mGzQes,Yes,Yes,adversarial,False,0.0,True,1.0
12313,Y8b9z7N25DmU,No,No,random,False,0.0,True,1.0
3247,Y-NsC63dA01g,No,Yes,popular,False,0.0,True,1.0
20613,YnaPgJvWTIY4,No,Yes,popular,False,0.0,True,1.0
2695,Y1nUOGZgSzZo,No,Yes,popular,False,0.0,True,1.0
28281,YK-7Y8yhcUiw,Yes,Yes,adversarial,False,0.0,True,1.0
29165,YmW1EpJYcy_E,Yes,No,popular,False,0.0,True,1.0
24694,Y3ejndVEAcmQ,Yes,No,popular,False,0.0,True,1.0
13980,YC5kmOK_l4jc,Yes,Yes,random,False,0.0,True,1.0
20423,YBMayJId0X1s,Yes,No,adversarial,False,0.0,True,1.0
23177,YLvMA1Wcgu3w,No,Yes,random,False,0.0,True,1.0
21237,Yt4prXmPwthg,No,No,adversarial,False,0.0,True,1.0
28400,Y1FNJbN-eHY4,Yes,Yes,popular,False,0.0,True,1.0
12770,YrPkCYq4Zjwk,No,No,random,False,0.0,True,1.0
9951,YWq4OD3olO2w,No,Yes,adversarial,False,0.0,True,1.0
13802,YPVvi2SDOjVc,Yes,Yes,random,False,0.0,True,1.0
21255,Y466ucPGoNSQ,Yes,Yes,popular,False,0.0,True,1.0
10112,YYk274Wr5iIE,Yes,Yes,random,False,0.0,True,1.0
27499,YtwFypUcdgRc,No,Yes,popular,False,0.0,True,1.0
28857,YS0SQyFXbqF8,No,Yes,random,False,0.0,True,1.0
12568,YCchRf2jq6fc,No,No,adversarial,False,0.0,True,1.0
5772,Y7QN3lwOzfdg,No,Yes,adversarial,False,0.0,True,1.0
15474,YLCwSUVuTyvg,Yes,No,adversarial,False,0.0,True,1.0
11168,YQKHpSAAjakY,Yes,Yes,random,False,0.0,True,1.0
23681,YR_g4RpU9mO0,No,No,popular,False,0.0,True,1.0
7568,Yvigslb0kClE,Yes,Yes,popular,False,0.0,True,1.0
13922,Y13CBvjHZhOA,Yes,Yes,adversarial,False,0.0,True,1.0
26079,YcK2kSVR1d2o,No,No,random,False,0.0,True,1.0
25563,YIKnx3hJv1bs,Yes,No,adversarial,False,0.0,True,1.0
28528,YxqtrbqDlz28,Yes,Yes,random,False,0.0,True,1.0
18144,YeJCaRgf1M20,Yes,Yes,random,False,0.0,True,1.0
3282,YfGGYeXR_LS8,Yes,No,popular,False,0.0,True,1.0
17007,YwBs02amFGXs,Yes,Yes,popular,False,0.0,True,1.0
3465,YF7QtqKtllK0,Yes,No,popular,False,0.0,True,1.0
2702,Yy93cZqNCtks,Yes,Yes,random,False,0.0,True,1.0
14792,Y3fomsZXG3aM,Yes,Yes,adversarial,False,0.0,True,1.0
16218,YVZLZ08k3YeA,No,No,adversarial,False,0.0,True,1.0
27410,YXi6V0LGvqoo,No,Yes,random,False,0.0,True,1.0
19534,YPvWI4p74UOs,No,No,random,False,0.0,True,1.0
22885,YVMsbrcHPBfk,No,No,popular,False,0.0,True,1.0
4657,Y9F3sutgYTvo,No,Yes,popular,False,0.0,True,1.0
18810,YOxUVcZmeiyI,No,No,random,False,0.0,True,1.0
871,YK_Vre_-4KqU,No,No,random,False,0.0,True,1.0
6160,Yjlwe9jtu5Gw,Yes,Yes,random,False,0.0,True,1.0
27884,YV8A0VRGdgwM,No,No,random,False,0.0,True,1.0
14595,YaMhu5eMQAsI,No,Yes,random,False,0.0,True,1.0
17240,YBa92IrXFvJo,Yes,Yes,popular,False,0.0,True,1.0
12750,YlHh0SwUhP8U,Yes,No,adversarial,False,0.0,True,1.0
7534,Ynq0BF9zGkzg,No,Yes,popular,False,0.0,True,1.0
26130,YNtQiduPRiRg,No,No,popular,False,0.0,True,1.0
13404,Ye9MWXS34o48,Yes,Yes,random,False,0.0,True,1.0
6749,Y4Ujigme2IxY,Yes,Yes,popular,False,0.0,True,1.0
29822,Y1vCYiVvZ7VE,Yes,Yes,popular,False,0.0,True,1.0
17935,YzwoqJY03yHE,No,No,random,False,0.0,True,1.0
16636,YljrL7Cb-jr8,Yes,Yes,popular,False,0.0,True,1.0
11233,Yy1a8PntuXYw,No,No,random,False,0.0,True,1.0
23236,YTOaQMYc79Mw,Yes,Yes,popular,False,0.0,True,1.0
11242,YkgjNIDmO8a8,Yes,Yes,random,False,0.0,True,1.0
8436,YL_CNz9Vrtkw,Yes,Yes,adversarial,False,0.0,True,1.0
26773,Y4ftDFi4684Y,No,No,random,False,0.0,True,1.0
9812,YbIiiIo20PsY,Yes,Yes,random,False,0.0,True,1.0
789,Y9HVgYs8OOLc,Yes,Yes,random,False,0.0,True,1.0
12214,YlHh0SwUhP8U,Yes,Yes,random,False,0.0,True,1.0
21612,YT9_ep-3BZDY,Yes,Yes,popular,False,0.0,True,1.0
5357,YrgrmLLhxoCQ,No,No,adversarial,False,0.0,True,1.0
11972,YptIksg9KEac,Yes,Yes,random,False,0.0,True,1.0
20343,YPvWI4p74UOs,No,Yes,popular,False,0.0,True,1.0
2477,YJnSwRonB9wI,Yes,No,adversarial,False,0.0,True,1.0
18602,YSZ6CcXINiiE,Yes,Yes,random,False,0.0,True,1.0
18267,Y5xC4hkAWiao,No,No,popular,False,0.0,True,1.0
14397,Y4pf-PIymDhU,No,Yes,random,False,0.0,True,1.0
4506,Yh5_1pnkl_SY,No,Yes,adversarial,False,0.0,True,1.0
27765,YmSF_FqBtRPs,No,No,adversarial,False,0.0,True,1.0
29220,YJdFmMw0zyKA,No,No,adversarial,False,0.0,True,1.0
25305,YMvHpNzDpC6Q,Yes,No,popular,False,0.0,True,1.0
26225,Ysl_Pxpc7beo,Yes,Yes,random,False,0.0,True,1.0
23040,YKnsKf9KoNds,Yes,No,adversarial,False,0.0,True,1.0
12047,Yr2djvq1vc68,Yes,Yes,popular,False,0.0,True,1.0
19083,Y-EaZ7EJJUl0,No,Yes,popular,False,0.0,True,1.0
27343,YlgwpIImXCWA,Yes,No,random,False,0.0,True,1.0
20399,YnaPgJvWTIY4,No,No,adversarial,False,0.0,True,1.0
4193,Y9ucb5HYO8ps,Yes,Yes,adversarial,False,0.0,True,1.0
7653,YRdC8cviN6Bs,No,Yes,popular,False,0.0,True,1.0
5065,Y79XDcI6xZm0,Yes,Yes,popular,False,0.0,True,1.0
20502,Yk4XyfaWVLEY,Yes,Yes,popular,False,0.0,True,1.0
2096,Ya0yXS7PmVR0,Yes,Yes,random,False,0.0,True,1.0
14666,Y1OyEgzXCkYE,No,No,adversarial,False,0.0,True,1.0
29308,YmGa2JgAiKV8,No,Yes,random,False,0.0,True,1.0
5604,YTdl9SmBbRnA,Yes,Yes,random,False,0.0,True,1.0
12382,Y6TO9PEGpZcQ,Yes,Yes,random,False,0.0,True,1.0
10557,YWOywdRmySs0,No,No,adversarial,False,0.0,True,1.0
5245,YLs2vrr9TamU,Yes,Yes,popular,False,0.0,True,1.0
22820,YBOB65Nd0pXo,No,Yes,random,False,0.0,True,1.0
9393,Yy3-M1sonh3M,No,No,random,False,0.0,True,1.0
17183,YbA5zPFSFZAA,Yes,Yes,popular,False,0.0,True,1.0
27567,Y6pssFJ0m-kU,Yes,Yes,popular,False,0.0,True,1.0
31290,YeXj9OAik5cc,Yes,No,popular,False,0.0,True,1.0
7847,YbmEF-c-M174,Yes,No,popular,False,0.0,True,1.0
23104,Y67BsqRkh-dU,No,No,popular,False,0.0,True,1.0
580,YZ0IrCa4MvOA,No,Yes,adversarial,False,0.0,True,1.0
19298,YnLtNjMimLE0,Yes,Yes,random,False,0.0,True,1.0
20486,YAgh2EKINlSw,No,Yes,popular,False,0.0,True,1.0
28023,YmSF_FqBtRPs,No,No,popular,False,0.0,True,1.0
26225,YZUmZgPL0ges,No,No,popular,False,0.0,True,1.0
10667,Yn74IYuCe_ms,No,No,random,False,0.0,True,1.0
17713,YRrmBGjJqlEo,No,Yes,random,False,0.0,True,1.0
18138,YKVbmN9ZRg5Q,Yes,No,popular,False,0.0,True,1.0
4656,YYIqpIjjee00,Yes,Yes,random,False,0.0,True,1.0
9796,YPg2cWEnEEvc,No,No,random,False,0.0,True,1.0
18450,Y_z-bidQYVao,No,No,random,False,0.0,True,1.0
19820,YfmEft49sPfE,No,Yes,popular,False,0.0,True,1.0
15975,YrBUCIK8JRLg,No,Yes,random,False,0.0,True,1.0
4215,YB4SZwi9Ce3o,No,Yes,popular,False,0.0,True,1.0
9381,YawxrHOpt-sE,Yes,Yes,random,False,0.0,True,1.0
5024,YHeEa1GZpUGI,Yes,Yes,popular,False,0.0,True,1.0
19170,YSZ6CcXINiiE,Yes,Yes,adversarial,False,0.0,True,1.0
20990,Y9zstu_IfAm4,Yes,No,adversarial,False,0.0,True,1.0
14920,YLCwSUVuTyvg,Yes,Yes,random,False,0.0,True,1.0
24724,Y4eyY1w2QyM0,Yes,Yes,random,False,0.0,True,1.0
23878,Y9hxFqltp3xw,Yes,Yes,adversarial,False,0.0,True,1.0
30843,Ylq9RvAA4mqY,No,Yes,popular,False,0.0,True,1.0
12362,YLB6CZ0x-kns,No,No,adversarial,False,0.0,True,1.0
12341,Yh3UhoHIMfpw,Yes,Yes,adversarial,False,0.0,True,1.0
9215,YE3Q1jfTeuWs,No,No,random,False,0.0,True,1.0
1191,YCeRoaEcqUgM,Yes,No,adversarial,False,0.0,True,1.0
13238,YB-gTt3_rceQ,No,Yes,adversarial,False,0.0,True,1.0
1437,YdlsiellSFf0,No,Yes,adversarial,False,0.0,True,1.0
5546,YLKhokVsJhN0,No,Yes,adversarial,False,0.0,True,1.0
12796,YCfxWJ1Qoufg,Yes,Yes,random,False,0.0,True,1.0
9047,Yz4MeV9IGVo0,No,Yes,random,False,0.0,True,1.0
18692,YY3lNEe-ZGF0,No,No,adversarial,False,0.0,True,1.0
6259,Y-DmjkgWa-rw,No,No,popular,False,0.0,True,1.0
21503,Ym_NCf-q4Gn0,Yes,Yes,random,False,0.0,True,1.0
10202,YA61Mry8zBwE,No,No,popular,False,0.0,True,1.0
25225,YDrCm-HpX67k,No,Yes,random,False,0.0,True,1.0
10232,Y8OTd45_6cvY,Yes,Yes,adversarial,False,0.0,True,1.0
28130,YJHhEjsAkZoc,No,No,random,False,0.0,True,1.0
16867,Y_oKXrY5Ff0g,Yes,No,popular,False,0.0,True,1.0
15997,Y5G6b_QWL3nY,No,No,popular,False,0.0,True,1.0
17020,Yek9Fsmm3xqk,No,No,random,False,0.0,True,1.0
13955,Ye9MWXS34o48,Yes,No,adversarial,False,0.0,True,1.0
6686,Y11SEBDuoqSk,Yes,Yes,popular,False,0.0,True,1.0
25791,YFi4-IqJo2xQ,No,Yes,popular,False,0.0,True,1.0
12855,YUQtBt6CQpwg,Yes,Yes,adversarial,False,0.0,True,1.0
273,YfsBR7e_X_0Y,No,No,random,False,0.0,True,1.0
19449,YJC2ZrXzCX4Y,Yes,Yes,popular,False,0.0,True,1.0
7953,YOTLtzk0W4zg,No,No,popular,False,0.0,True,1.0
11984,YsTMKled6Q1M,Yes,No,adversarial,False,0.0,True,1.0
18983,YXamQAY_WXRY,No,No,popular,False,0.0,True,1.0
28404,Y1WTSW96XP6E,Yes,No,adversarial,False,0.0,True,1.0
27830,YggN4-K5AgoM,Yes,Yes,random,False,0.0,True,1.0
18772,Ygf6H_MWCqjw,No,No,popular,False,0.0,True,1.0
5946,Y6OlHuvJR_Dk,No,Yes,popular,False,0.0,True,1.0
27578,Y1WTSW96XP6E,Yes,Yes,random,False,0.0,True,1.0
17824,YDc2WEiRk0rA,Yes,Yes,random,False,0.0,True,1.0
18645,YfBYDJWChe5c,No,Yes,random,False,0.0,True,1.0
5050,Y52IxrdTxGs4,No,Yes,adversarial,False,0.0,True,1.0
11841,YcFHFVGOtp6g,Yes,Yes,random,False,0.0,True,1.0
1950,YyVVLq4ao1Ck,Yes,Yes,random,False,0.0,True,1.0
8547,YZBtgrP4vU_w,No,Yes,random,False,0.0,True,1.0
19642,YwFiCblfZ-vg,Yes,Yes,adversarial,False,0.0,True,1.0
8819,YU90e2P9jy30,Yes,No,popular,False,0.0,True,1.0
6558,YSGaIvgwwWSE,No,Yes,adversarial,False,0.0,True,1.0
26067,YPRUfwpmYwJ8,No,No,popular,False,0.0,True,1.0
11223,YUE3XnVFodMI,Yes,Yes,random,False,0.0,True,1.0
26015,YDrCm-HpX67k,No,No,adversarial,False,0.0,True,1.0
17630,Yg6CY7qvu81k,Yes,Yes,adversarial,False,0.0,True,1.0
5734,Ypgq2KPX5_SA,Yes,Yes,random,False,0.0,True,1.0
15648,Y0_ogYGDGDco,Yes,Yes,adversarial,False,0.0,True,1.0
15745,YnD1K1Zo0qrM,No,No,random,False,0.0,True,1.0
15785,YpWQeV08kYR0,Yes,Yes,random,False,0.0,True,1.0
13587,YMdlEswBfZMQ,Yes,Yes,adversarial,False,0.0,True,1.0
9758,YrjUrB1WUpcI,Yes,Yes,random,False,0.0,True,1.0
15701,YVZLZ08k3YeA,No,No,random,False,0.0,True,1.0
31000,YJhGp7HmRQxg,No,Yes,popular,False,0.0,True,1.0
19731,YIsUG5SKWNZA,No,No,popular,False,0.0,True,1.0
10860,YMTaLknnq4wc,Yes,Yes,random,False,0.0,True,1.0
1903,YKtTLsveexOg,Yes,No,adversarial,False,0.0,True,1.0
22558,YRk-ujWKzPuc,No,Yes,popular,False,0.0,True,1.0
27965,Yc6YJgZ3qzOw,No,Yes,popular,False,0.0,True,1.0
12440,YP4qd8uodw_M,Yes,Yes,adversarial,False,0.0,True,1.0
6956,Yg5l3Bz6lWnc,Yes,No,popular,False,0.0,True,1.0
22719,Yne2DpKCIr4Y,No,No,popular,False,0.0,True,1.0
6633,YXIooZl1QdM4,Yes,Yes,random,False,0.0,True,1.0
15552,Yrp3CQsWxVgE,No,Yes,popular,False,0.0,True,1.0
23093,Yn4VktYihtJU,Yes,No,random,False,0.0,True,1.0
9239,YwoadpeAGHUQ,Yes,Yes,random,False,0.0,True,1.0
14958,Y3fomsZXG3aM,Yes,Yes,popular,False,0.0,True,1.0
22028,YtTB0BK39JI8,Yes,Yes,popular,False,0.0,True,1.0
14682,Y86dNVnTwH6U,Yes,Yes,adversarial,False,0.0,True,1.0
23371,YNmmbNqmsPaY,No,No,adversarial,False,0.0,True,1.0
7881,YOTLtzk0W4zg,No,Yes,adversarial,False,0.0,True,1.0
12067,YL8dA-2Lu2hY,No,No,popular,False,0.0,True,1.0
4753,Y_iUX8CibElk,No,No,popular,False,0.0,True,1.0
9684,Y3ghVB-KaU_E,Yes,Yes,adversarial,False,0.0,True,1.0
27136,YcK2kSVR1d2o,No,No,popular,False,0.0,True,1.0
24643,Yk1QxQ4jJaEQ,Yes,Yes,adversarial,False,0.0,True,1.0
904,Y9ZZHvwaH-CU,Yes,Yes,adversarial,False,0.0,True,1.0
4537,YbX2vDaHL26U,No,Yes,random,False,0.0,True,1.0
25405,YFc9pG54DDJM,Yes,Yes,random,False,0.0,True,1.0
633,YyfYNPWs7mWY,No,Yes,random,False,0.0,True,1.0
29061,Yt3VFlDiEKgY,Yes,Yes,popular,False,0.0,True,1.0
13192,Y8BPTQO_cx7E,No,Yes,adversarial,False,0.0,True,1.0
2970,Yhrv6fwnmBkY,Yes,No,adversarial,False,0.0,True,1.0
18909,Y14izd_i3ryE,No,Yes,random,False,0.0,True,1.0
5483,YZ1Cyj4N05lk,No,Yes,popular,False,0.0,True,1.0
26410,Yq1ivQ_2fddk,No,Yes,adversarial,False,0.0,True,1.0
23154,Y9hxFqltp3xw,Yes,Yes,random,False,0.0,True,1.0
24550,Y-FW109cbv0g,No,Yes,adversarial,False,0.0,True,1.0
23993,Y3Sml1wHcuxo,No,No,random,False,0.0,True,1.0
2013,YS0YE96w0YRk,No,No,random,False,0.0,True,1.0
20549,YROootH-mtEI,No,No,popular,False,0.0,True,1.0
19332,YS_3aeOvniZc,No,No,popular,False,0.0,True,1.0
12034,YFL8KTgMGrN4,Yes,Yes,random,False,0.0,True,1.0
24033,YG3YO2unWz7k,Yes,Yes,random,False,0.0,True,1.0
23612,YCMUuelJFJ7Q,Yes,Yes,popular,False,0.0,True,1.0
12532,YCYUlLTKoa1Y,No,No,popular,False,0.0,True,1.0
9732,YA2mcp0N__7U,No,No,random,False,0.0,True,1.0
11583,YfYTZVxQ8LJk,Yes,Yes,adversarial,False,0.0,True,1.0
7800,YBXxlqaDvdaA,No,No,random,False,0.0,True,1.0
14890,Y-aYumc8KoXg,No,Yes,popular,False,0.0,True,1.0
16421,YfWvWhLJ5Fow,Yes,Yes,adversarial,False,0.0,True,1.0
3210,YOMGHnJV0l2U,Yes,No,popular,False,0.0,True,1.0
3422,YEQVWhHmT_cE,Yes,Yes,popular,False,0.0,True,1.0
24871,Y7JWHbs3gu1w,No,Yes,random,False,0.0,True,1.0
23820,Y-FW109cbv0g,No,No,random,False,0.0,True,1.0
11685,YfYTZVxQ8LJk,Yes,Yes,popular,False,0.0,True,1.0
5050,YjjfUaMQaG1A,No,No,popular,False,0.0,True,1.0
9210,Y1e98HeU9Vrg,No,Yes,adversarial,False,0.0,True,1.0
17162,Y2a6GNu6uCDE,Yes,Yes,random,False,0.0,True,1.0
31242,Y30D1tqNFHMc,Yes,No,popular,False,0.0,True,1.0
17680,YAR8-MVl_Mf8,No,Yes,adversarial,False,0.0,True,1.0
11875,YCYUlLTKoa1Y,No,Yes,random,False,0.0,True,1.0
20340,YROootH-mtEI,No,No,adversarial,False,0.0,True,1.0
26819,Y_z6pymOet7g,Yes,Yes,popular,False,0.0,True,1.0
4992,YItS07xtdi4s,No,Yes,popular,False,0.0,True,1.0
21538,Ym_U506sf9p4,Yes,Yes,popular,False,0.0,True,1.0
4379,Y9F3sutgYTvo,No,Yes,random,False,0.0,True,1.0
6956,YXIooZl1QdM4,Yes,Yes,adversarial,False,0.0,True,1.0
11312,Yhmd6pa2e_rs,Yes,No,adversarial,False,0.0,True,1.0
9515,Yz4MeV9IGVo0,No,Yes,popular,False,0.0,True,1.0
21879,YmWqH2xwjkYA,No,No,popular,False,0.0,True,1.0
16277,YZNEZLlDVgrE,Yes,Yes,popular,False,0.0,True,1.0
7165,Y2ErfX6ZT5pM,No,Yes,popular,False,0.0,True,1.0
26520,Yp_BB_rJaF7Q,Yes,Yes,random,False,0.0,True,1.0
20273,YAUmY0YRAFQE,No,No,popular,False,0.0,True,1.0
7254,Ya_Rjlu50TfA,Yes,No,popular,False,0.0,True,1.0
24211,YSoO1HhaEc9Q,No,Yes,random,False,0.0,True,1.0
29236,YJHhEjsAkZoc,No,No,popular,False,0.0,True,1.0
24193,YpTJKJxaheI8,Yes,Yes,random,False,0.0,True,1.0
12546,Y6cyKp3EDm-0,Yes,Yes,random,False,0.0,True,1.0
13339,YrPkCYq4Zjwk,No,Yes,adversarial,False,0.0,True,1.0
15420,Yazh_-OkQ-uI,Yes,No,popular,False,0.0,True,1.0
3773,YNeWW30WZjPc,Yes,No,popular,False,0.0,True,1.0
12336,YUQtBt6CQpwg,Yes,No,random,False,0.0,True,1.0
28353,YBoe3MeEpn_c,No,No,adversarial,False,0.0,True,1.0
19279,YTgxst7Ft9js,Yes,No,adversarial,False,0.0,True,1.0
8323,YzBXoaQ1GVlc,Yes,Yes,random,False,0.0,True,1.0
10431,YAJtNitYMa1I,Yes,Yes,random,False,0.0,True,1.0
2404,YEzWEO2WD_MM,No,Yes,adversarial,False,0.0,True,1.0
24059,YMOxddxW5PXs,Yes,Yes,random,False,0.0,True,1.0
4124,YVQnmlf2OsUg,Yes,No,adversarial,False,0.0,True,1.0
20629,YSCow4mpBsGY,Yes,No,adversarial,False,0.0,True,1.0
6501,Y4KObP7cREWw,No,Yes,adversarial,False,0.0,True,1.0
30366,YeqcdsdLz954,Yes,No,popular,False,0.0,True,1.0
16594,YfWvWhLJ5Fow,Yes,Yes,popular,False,0.0,True,1.0
24967,YiOCpICiu4LA,No,No,random,False,0.0,True,1.0
20354,YAxd__X2rixk,Yes,Yes,adversarial,False,0.0,True,1.0
12145,Y7XXSOzDQ2z0,No,No,random,False,0.0,True,1.0
22293,YCbe2B6ohBpw,No,Yes,popular,False,0.0,True,1.0
30751,Y77nElZGi5NU,Yes,Yes,adversarial,False,0.0,True,1.0
17456,Y2UNuMbxz9ds,No,Yes,adversarial,False,0.0,True,1.0
717,YMe4npKmtchA,Yes,Yes,random,False,0.0,True,1.0
7086,YQARuiRtfy-k,Yes,Yes,popular,False,0.0,True,1.0
274,YfsBR7e_X_0Y,No,Yes,popular,False,0.0,True,1.0
4330,Y3IguMJkqpl4,Yes,Yes,adversarial,False,0.0,True,1.0
16971,YI_vN_BFUr0Y,No,No,popular,False,0.0,True,1.0
30869,YoN0IcZaHD_8,No,No,adversarial,False,0.0,True,1.0
515,YPLHXGDnig4M,Yes,Yes,random,False,0.0,True,1.0
2453,Yific_gRalg0,No,No,random,False,0.0,True,1.0
11731,YUE3XnVFodMI,Yes,Yes,adversarial,False,0.0,True,1.0
9513,YWq4OD3olO2w,No,No,random,False,0.0,True,1.0
12856,YPkmpxrsidZM,No,No,popular,False,0.0,True,1.0
8886,YMPLZUg89y5U,Yes,No,popular,False,0.0,True,1.0
11840,Y473wBEwC35M,No,Yes,adversarial,False,0.0,True,1.0
