entry_id,audio_index,label,response,correct,mean_angle,std_angle,angle_count,sampling_method,vsv_lambda
4096,YAtkD-3GjXMw,No,No,True,85.91669142246246,9.570388580543057,64,popular,0.05
19359,YD2Xc_jZllDY,Yes,No,False,88.29062736034393,6.660289298607613,96,adversarial,0.05
13035,Y6TO9PEGpZcQ,Yes,Yes,True,86.8526622056961,3.9021427246173324,64,popular,0.05
12697,YFL8KTgMGrN4,Yes,Yes,True,85.2613075574239,3.9295717382748574,96,popular,0.05
22028,YtTB0BK39JI8,Yes,Yes,True,85.76305747032166,4.732191202539577,96,popular,0.05
6787,YXrJcmftCY04,No,Yes,False,85.14898713429768,5.318910694244322,96,random,0.05
2313,YCO6-i8NLbeo,No,Yes,False,88.1281787554423,6.642091454762362,96,popular,0.05
28485,YXi6V0LGvqoo,No,No,True,85.78737330436707,5.574841892853925,96,popular,0.05
7421,Ykdflh3akyH8,No,Yes,False,84.61098913351695,7.257204655416621,96,popular,0.05
23262,YA0E_UiD-fR4,No,Yes,False,86.72008005777995,4.209044442511096,96,adversarial,0.05
26540,YHdPSebdDxe4,No,No,True,84.6393772761027,5.035632779912587,96,adversarial,0.05
20831,Y83j4GgHXTLE,No,Yes,False,85.8638563156128,4.033827149822756,96,adversarial,0.05
19895,Y9dLLsZVRSZI,No,Yes,False,89.93709071477254,4.095935523584957,96,random,0.05
25491,Y4eyY1w2QyM0,Yes,Yes,True,86.58943712711334,6.423666659658603,64,adversarial,0.05
12195,Y9xoYx3lTJ9I,No,Yes,False,87.27483487129211,5.945830353675355,64,popular,0.05
21706,YFeHndzYAUkg,Yes,Yes,True,85.08543554941814,6.362303748134188,96,random,0.05
21701,YFXdoNvmrYxo,Yes,No,False,89.14466428756714,3.785355235209533,96,popular,0.05
17371,YvfNKduToki4,No,Yes,False,87.53663690884908,3.185899246606165,96,random,0.05
7325,Y6NBPiArs2-w,Yes,Yes,True,87.67538106441498,4.980389546180057,64,popular,0.05
13206,Y6cyKp3EDm-0,Yes,Yes,True,87.53461130460103,3.1230070948238575,96,popular,0.05
23651,YjinJkonlrWc,Yes,Yes,True,83.3802057504654,6.785334313917306,64,popular,0.05
13650,YMBP4RcnwGZw,No,Yes,False,85.72349294026692,3.470959897261583,96,adversarial,0.05
22810,Y-SkjbQVgJ0M,No,Yes,False,86.0761079788208,3.339850408928925,96,popular,0.05
24421,Y4pv3w--cRrA,No,Yes,False,87.52507789929707,6.094526261428304,96,adversarial,0.05
14063,YgwQMkQmBITE,Yes,Yes,True,86.74170072873433,3.3188539364152945,96,adversarial,0.05
25423,Y3rna9zo5ZOs,Yes,Yes,True,82.48479628562927,8.787755569159273,64,popular,0.05
13331,Y8BPTQO_cx7E,No,Yes,False,81.80278412501018,8.137885688865323,96,popular,0.05
18167,YrbO727iF03I,Yes,No,False,85.78742853800456,4.1756834973566175,96,adversarial,0.05
29581,Y6dLkgq9EKPE,No,No,True,85.24399367968242,3.7272187118795284,96,adversarial,0.05
7438,YlmPMhs-9IYE,Yes,Yes,True,86.32788455486298,4.957191878329984,64,popular,0.05
25224,Y27HIamF8pKo,No,Yes,False,88.43332993984222,3.7634964936645443,64,adversarial,0.05
3559,YHZ9O6sc7cLA,No,Yes,False,85.3245796362559,6.795298999809802,96,adversarial,0.05
13994,YWqXFAY4k79s,No,Yes,False,83.98588132858276,5.799885788076826,96,popular,0.05
14940,YsJrFyjfrL-g,Yes,No,False,85.11342549324036,4.935885672102292,96,adversarial,0.05
22981,YGE1aZSnPr2Q,No,Yes,False,82.86142263412475,7.685994781073647,320,adversarial,0.05
29390,Yc3nlaAkv9bA,No,Yes,False,86.85760164260864,6.105218012922939,64,adversarial,0.05
29449,YUjje3lSabsg,No,No,True,85.74567977587382,6.031903680316375,96,popular,0.05
18011,YatmDP_fmK_8,No,No,True,87.27865703900655,6.359970852674474,96,random,0.05
26598,YK8-b0VtNOqA,Yes,Yes,True,86.01298848787944,6.335078530317217,96,random,0.05
16866,YwVi5w_NU6CM,No,No,True,85.57177495956421,6.184323738430149,96,adversarial,0.05
9295,Y1e98HeU9Vrg,No,Yes,False,86.31847929954529,4.238837336837766,96,popular,0.05
29542,Yjj2RyNDj7no,Yes,Yes,True,85.90679490566254,6.633184645413824,64,adversarial,0.05
10851,YLxu-3_h4kc4,Yes,Yes,True,85.32081723213196,6.695095090048795,64,adversarial,0.05
11197,Yi1u_2eZYYlE,No,Yes,False,82.99703057607015,5.187304634658691,96,random,0.05
9732,YA2mcp0N__7U,No,No,True,86.99264589945476,3.958412931019161,96,random,0.05
22510,Yyrxa6_P2I80,Yes,Yes,True,86.16791903972626,5.7764746005211896,64,random,0.05
11189,YszkiW0GXEOI,Yes,Yes,True,87.13638818264008,4.903534437794868,64,adversarial,0.05
27965,Yc6YJgZ3qzOw,No,No,True,86.3735675017039,3.984578819845148,96,popular,0.05
4079,YNJEPbGVBJIQ,No,Yes,False,86.57350063323975,3.5264502519159313,96,random,0.05
11793,YQKHpSAAjakY,Yes,No,False,87.48526684443156,3.004992040329547,96,popular,0.05
19346,Y5t6tSW0yT40,Yes,Yes,True,85.2960814634959,4.586129075788147,96,random,0.05
28877,YbLZFtoWXYTA,Yes,Yes,True,85.70956063270569,5.7200336971392245,64,random,0.05
8820,Y1e98HeU9Vrg,No,Yes,False,86.68827295303345,4.772573549910888,64,random,0.05
15459,YECw5Yf7QoMo,No,Yes,False,87.03327711423238,3.100050869437911,96,random,0.05
5604,YTdl9SmBbRnA,Yes,Yes,True,84.23859906196594,4.634262570335853,96,random,0.05
7654,Y6cS0FsUM-cQ,Yes,No,False,86.0856904188792,5.249487269973317,96,adversarial,0.05
26850,YnmLMLgWPmFM,No,No,True,85.99870014190674,5.494500463266425,96,popular,0.05
9239,YwoadpeAGHUQ,Yes,Yes,True,86.1633585691452,5.025799532213745,64,random,0.05
28121,YOt0bN_hz2ec,Yes,Yes,True,87.66121685504913,3.833162841747961,64,popular,0.05
6460,YEbpOXac13yo,No,Yes,False,86.64048568407695,3.4935564523191642,96,popular,0.05
21503,Ym_NCf-q4Gn0,Yes,Yes,True,85.37587583065033,5.362970177931096,64,random,0.05
10841,YMTIF_l_8d4Q,No,No,True,86.78796188036601,3.1743739554678547,96,random,0.05
28590,Yc3nlaAkv9bA,No,Yes,False,87.46107161045074,5.641884081937133,64,random,0.05
4382,Y3IguMJkqpl4,Yes,No,False,84.9944482644399,5.144716779743175,96,popular,0.05
16727,YKOBkbROPv4c,No,Yes,False,86.34912323951721,6.0379210837256405,64,adversarial,0.05
20395,YFf8bCCJfVX4,No,Yes,False,85.6194593111674,4.554247626931374,96,random,0.05
18267,Y5xC4hkAWiao,No,No,True,86.03723136583965,3.957813917999703,96,popular,0.05
2758,YAbplcXwXnvE,Yes,Yes,True,83.65723955631256,6.972707550826918,96,adversarial,0.05
14464,Y4_Cak7gvly4,Yes,Yes,True,87.17204594612122,7.513220402869197,64,random,0.05
16356,YQv1HXaT-28U,Yes,Yes,True,85.38931727409363,5.482043933293266,64,adversarial,0.05
5432,YXplKBvZaHXA,Yes,No,False,86.8851424853007,3.6227339945895376,96,adversarial,0.05
5223,YzIgGMlZENTs,Yes,Yes,True,84.86719071865082,6.255508067213624,64,adversarial,0.05
12716,Y8DLcBdC5UrE,Yes,Yes,True,86.15946873029073,6.763682561938757,96,random,0.05
8338,YhuMLK0oA3L8,No,Yes,False,84.16029506921768,8.194865298583007,64,adversarial,0.05
242,YYNDKuNINDOY,Yes,Yes,True,86.52353223164876,4.276874899580475,96,random,0.05
428,YsVYTOURVsQ0,Yes,Yes,True,86.40956330299377,4.379882319947647,64,random,0.05
20175,Y5t6tSW0yT40,Yes,Yes,True,86.3328857421875,4.0830480074545425,96,popular,0.05
29294,YlrKGCtSsAkA,Yes,Yes,True,86.55825090408325,5.02254096237596,64,adversarial,0.05
9395,YJZloTOdIY_c,Yes,No,False,88.1189489364624,3.6902251440512335,96,popular,0.05
10190,YrjUrB1WUpcI,Yes,Yes,True,87.27941679954529,6.367520149215442,96,adversarial,0.05
5540,Yhzn_wGlzGpU,No,No,True,86.97237435976665,4.326430240174031,96,popular,0.05
2256,YCO6-i8NLbeo,No,Yes,False,88.4084985256195,6.858144717139802,64,adversarial,0.05
24621,YHdxfbpnd2-8,No,Yes,False,82.94191821416219,8.061136836401246,96,adversarial,0.05
2885,YonBZOH88OYs,Yes,No,False,86.64596168200175,5.355714866493405,96,popular,0.05
15234,YhpDltmawxIM,No,Yes,False,87.26083552837372,4.110071067207137,64,adversarial,0.05
16109,YinQOrxc_oZo,Yes,No,False,86.71947713692983,5.164860458449373,96,popular,0.05
16225,YJTHMXLC9YRs,Yes,Yes,True,86.59887790679932,6.739213943868476,64,adversarial,0.05
28724,YAI1OweEW8C0,No,No,True,87.70997699101765,4.1878463301032856,96,popular,0.05
15785,YpWQeV08kYR0,Yes,Yes,True,86.61339485645294,3.513848441116557,64,random,0.05
2912,Yy93cZqNCtks,Yes,No,False,86.33110876878102,4.911198176489347,96,popular,0.05
8650,YdP5DbAzTl5M,Yes,Yes,True,85.26020276546478,5.9198224152394445,64,random,0.05
17369,YmlnUJH4BQnk,Yes,Yes,True,86.08412086963654,3.6557832087699533,64,adversarial,0.05
12568,YCchRf2jq6fc,No,No,True,87.78503076235454,3.0624010220230806,96,adversarial,0.05
12532,YCYUlLTKoa1Y,No,Yes,False,82.34156489372253,8.617505273464554,64,popular,0.05
9047,Yz4MeV9IGVo0,No,Yes,False,86.79075733820598,4.14105675406613,96,random,0.05
11944,Y473wBEwC35M,No,Yes,False,87.09849087397258,3.5079069846695186,96,popular,0.05
23831,Y0_K6OKtoBBU,No,Yes,False,88.0202914873759,4.392629027178829,96,adversarial,0.05
4661,YQHfyKaOHSz4,No,Yes,False,83.94195628166199,8.012590991200248,96,adversarial,0.05
9815,Y2ItTq2JShdU,No,Yes,False,84.10674444834392,6.794123505044117,96,popular,0.05
21110,Y-CcGuq0yoKo,No,No,True,85.45645022392273,4.921667143745678,96,popular,0.05
9393,Yy3-M1sonh3M,No,Yes,False,88.62075614929199,3.360532827688529,96,random,0.05
12067,YL8dA-2Lu2hY,No,No,True,84.8089051246643,5.2837864082565655,96,popular,0.05
8313,Yj0KvrVE_Oww,Yes,Yes,True,86.8065755367279,3.7421930579829423,96,adversarial,0.05
24549,Y1Og2TJ3bXW0,Yes,Yes,True,86.1519125699997,3.7840743236278582,64,random,0.05
5598,YRp4Ct_TQvAM,Yes,Yes,True,86.35233700275421,4.460487786090324,64,adversarial,0.05
23484,Y1wW0YJQ-Xa0,Yes,Yes,True,86.31605875492096,4.3986962825148375,64,adversarial,0.05
11683,Y5iTRKJqUIw8,Yes,Yes,True,84.31574261188507,7.126334813314818,96,random,0.05
22885,Y3ndid3jni7M,No,Yes,False,85.94659606615703,4.862362157705161,96,random,0.05
7230,Y1DKLyH3FixM,No,No,True,85.98712480068207,5.7991899475573625,96,adversarial,0.05
15411,Yrp3CQsWxVgE,No,No,True,87.36013007164001,5.568332551438282,96,adversarial,0.05
13401,Y8DLcBdC5UrE,Yes,No,False,87.40361754099528,5.933521406835022,96,popular,0.05
25572,YcNARVD02-tw,Yes,Yes,True,88.03272521495819,3.677993644414713,64,random,0.05
24935,YS8k47ME-YT4,No,No,True,88.29295015335083,3.0501071839187115,96,popular,0.05
741,YMe4npKmtchA,Yes,Yes,True,84.64576530456543,5.709287963262365,96,adversarial,0.05
12655,Y8BPTQO_cx7E,No,No,True,86.22656631469727,3.5424183114893544,96,random,0.05
21936,YsI7_ycEYzAY,No,No,True,87.20982233683269,3.295998565432962,96,adversarial,0.05
23004,YnuZEAuAl8hQ,Yes,Yes,True,87.70108580589294,3.500585802102813,96,random,0.05
21314,Y3XuyGJqaXv8,No,Yes,False,87.31483109792073,4.993826855263123,96,adversarial,0.05
7161,Ya_Rjlu50TfA,Yes,No,False,86.23704795042674,4.68994419694831,96,adversarial,0.05
9091,YIvfaKPDWC00,Yes,No,False,87.51718934377034,4.788128809594163,96,adversarial,0.05
13419,Y_C2HinL8VlM,No,No,True,88.41742865244548,3.612485223020711,96,popular,0.05
551,YPLHXGDnig4M,Yes,Yes,True,87.00006492932637,3.632825888038715,96,popular,0.05
15993,Y4abZbau8tZo,Yes,Yes,True,86.53848417599995,4.954531812958898,96,adversarial,0.05
16312,YGMP8m09j5vk,No,Yes,False,85.34107184410095,5.607348393469753,96,popular,0.05
24037,Y9MgGaTbmc6g,No,No,True,86.84664384524028,4.0717277559670935,96,adversarial,0.05
13802,YPVvi2SDOjVc,Yes,Yes,True,87.26731789112091,7.286910575190895,64,random,0.05
24761,YG3YO2unWz7k,Yes,Yes,True,85.31931821505229,4.704830509376808,96,adversarial,0.05
13229,Y1N_DtRpdAp8,No,No,True,87.38326398531596,5.74674655997985,96,popular,0.05
5811,YGuizRlAQ8qQ,No,No,True,86.7533568541209,3.7354535120874104,96,random,0.05
3956,YjOYvIISk--4,Yes,Yes,True,84.26934707164764,5.464073642726063,64,popular,0.05
12853,Y8b9z7N25DmU,No,Yes,False,86.52856461207072,4.037512203523828,96,adversarial,0.05
4443,YUhCzD6EBJBU,No,No,True,85.55010644594829,5.483328226990519,96,popular,0.05
29749,Y9_YfTz8cnFY,Yes,Yes,True,86.6295386950175,3.8680076292604975,96,popular,0.05
20804,YhiJB_95IWiE,No,Yes,False,86.83855652809143,3.6053733242113255,64,random,0.05
17313,YzF3xXn6NTyU,No,No,True,86.63258624076843,4.684654599802884,96,random,0.05
21597,Y2bq2lc3DLwM,No,Yes,False,86.39077830314636,3.78597063422675,96,adversarial,0.05
5904,YTdl9SmBbRnA,Yes,No,False,85.25363139311473,4.746591431906081,96,popular,0.05
21639,YRk-ujWKzPuc,No,Yes,False,88.58363437652588,2.8839547991307333,64,random,0.05
19823,YwFiCblfZ-vg,Yes,Yes,True,86.16994774341583,4.623538865619353,64,popular,0.05
30149,Y6i5eQOpFk_U,No,Yes,False,85.93043287595113,4.179420317221951,96,popular,0.05
8915,YZBtgrP4vU_w,No,Yes,False,87.24729442596436,3.0421471977542076,64,adversarial,0.05
6349,YHUwXtfYRFwk,Yes,Yes,True,88.16577823956807,3.9311808567466313,96,popular,0.05
13370,YCfxWJ1Qoufg,Yes,No,False,87.71577421824138,2.9640325832665497,96,adversarial,0.05
18747,YD2Xc_jZllDY,Yes,Yes,True,87.35522663593292,5.933617380544421,64,random,0.05
24432,YjYPU6aSDo88,Yes,Yes,True,86.62186137835185,4.313469041694859,96,popular,0.05
26888,Y8ZH_PoK0clI,Yes,No,False,88.45140894254048,5.356327964537065,96,adversarial,0.05
2844,Yd1tL-9BILy8,No,No,True,87.47254101435344,5.503001403947813,96,popular,0.05
17703,YKVAIaRPry24,Yes,Yes,True,88.60641813278198,2.7511016028962327,96,random,0.05
26819,Y_z6pymOet7g,Yes,Yes,True,86.57261896133423,3.3784518145682716,64,popular,0.05
24006,YXz56Q2Q5j5c,Yes,Yes,True,83.9243122736613,6.429763645153966,96,popular,0.05
3358,YUmNrhFKpWIY,Yes,Yes,True,87.80357559521993,5.8461758837505835,96,popular,0.05
3913,YjOYvIISk--4,Yes,Yes,True,83.88093769550323,6.723377973389389,64,adversarial,0.05
12927,YBvw2gv1fcZw,Yes,Yes,True,86.66338316599528,3.6788721271234954,96,random,0.05
29961,YMVGhC-xB79s,Yes,Yes,True,88.08850395679474,3.18590197611455,64,adversarial,0.05
28046,Y5OM3tJh51pE,Yes,Yes,True,83.05912983417511,6.0029353143786635,64,popular,0.05
219,YYNDKuNINDOY,Yes,Yes,True,88.57244920730591,3.98620671509065,64,popular,0.05
17234,YbIV3bJZpkgA,Yes,Yes,True,84.29599626859029,6.80751875979754,96,random,0.05
22635,Y1ed87LLY97k,No,No,True,89.4497811794281,3.1155998252706887,96,popular,0.05
24345,YBn4lc01q9vE,No,Yes,False,85.59745812416077,4.341276808619802,64,adversarial,0.05
17020,Yek9Fsmm3xqk,No,No,True,86.6365094979604,5.163821557918432,96,random,0.05
468,YSmdj6JFB9MQ,No,No,True,86.30825773874919,4.400558229212316,96,adversarial,0.05
23177,YLvMA1Wcgu3w,No,Yes,False,87.18741106987,4.181594231992875,64,random,0.05
22281,YGE1aZSnPr2Q,No,Yes,False,88.88619788487752,2.9178781075107816,96,random,0.05
19751,YBMayJId0X1s,Yes,Yes,True,85.20885276794434,4.943531921394752,96,random,0.05
15691,YlTfNLKEy1RU,Yes,No,False,88.37930329640706,2.884267560247931,96,popular,0.05
9427,Yz4MeV9IGVo0,No,Yes,False,85.06719279289246,4.543977945804824,96,adversarial,0.05
12557,YP4qd8uodw_M,Yes,Yes,True,87.70883321762085,2.9378737222161058,96,popular,0.05
14547,YIPfaRF76gVU,No,No,True,85.69666548569997,6.716250100009911,96,random,0.05
18390,YKVAIaRPry24,Yes,Yes,True,89.23183957735698,3.217810240038119,96,popular,0.05
10991,YV4PLSw_WzVw,Yes,Yes,True,84.82507705688477,6.674421617595828,64,popular,0.05
12035,Ytpm5IOD5d4o,Yes,Yes,True,83.98166974385579,6.268940875025049,96,adversarial,0.05
8199,Y5eSRL3PRHzo,Yes,No,False,88.21009333928426,2.858093390079479,96,popular,0.05
16463,YljrL7Cb-jr8,Yes,Yes,True,85.08609930674235,4.308686832158997,96,adversarial,0.05
23040,YKnsKf9KoNds,Yes,No,False,91.14886411031087,3.2864503670149157,96,adversarial,0.05
448,YsVYTOURVsQ0,Yes,Yes,True,86.48157179355621,3.9635565262914474,64,adversarial,0.05
23142,Y1HCuBnPLMqQ,Yes,Yes,True,86.77321028709412,3.463382154126383,64,popular,0.05
6659,YSGaIvgwwWSE,No,No,True,86.13159378369649,6.664335603642966,96,popular,0.05
17383,YKVbmN9ZRg5Q,Yes,Yes,True,86.50733196735382,6.032675570789127,64,random,0.05
4186,YB4SZwi9Ce3o,No,Yes,False,87.02867007255554,3.92147322382604,64,adversarial,0.05
3328,YxBZnvfniA1c,No,Yes,False,84.65590369701385,5.773348195884151,64,adversarial,0.05
2064,Y9U8COLzEegs,Yes,No,False,84.74356226126353,5.622713484407596,96,random,0.05
3422,YEQVWhHmT_cE,Yes,Yes,True,81.92025166749954,7.035346597559609,64,popular,0.05
8455,YelztUCeNQvQ,No,Yes,False,85.90035438537598,5.499247431912131,64,random,0.05
23093,Yn4VktYihtJU,Yes,Yes,True,85.10349559783936,6.7056935000414075,96,random,0.05
5371,YVeCSHwtkBZU,Yes,No,False,85.34065957864125,5.425276159971367,96,adversarial,0.05
24073,Y8nUqSYC66mI,No,No,True,86.8010805050532,4.512814396245322,96,random,0.05
30386,YQTSKjweEWew,No,Yes,False,86.12663543224335,4.662957772386748,64,popular,0.05
29213,YeqcdsdLz954,Yes,Yes,True,85.81753695011139,8.111434278039162,64,random,0.05
22800,YCMNlIW6Lkwc,No,Yes,False,87.64555239677429,5.331267012804261,96,adversarial,0.05
19470,Y8Zo30kV5aiI,Yes,Yes,True,86.0137996673584,4.319426336641659,64,random,0.05
30799,YJmWaRt8-u0s,No,No,True,85.62721355756123,4.536515360142281,96,adversarial,0.05
7409,YhGWarNR6xmg,No,Yes,False,88.07791423797607,2.8029891947173153,64,adversarial,0.05
10073,YARFFw0e_jig,Yes,Yes,True,84.6594870487849,6.6752750400881355,96,popular,0.05
21009,YaZAXO2WZn84,No,Yes,False,87.22720801830292,3.461253630868713,64,adversarial,0.05
22632,Yf8WPf5F22xI,Yes,Yes,True,87.28619766235352,3.9051070176290112,64,popular,0.05
30915,Y7P0N61TVOxE,No,Yes,False,85.68447494506836,7.592810107188104,96,popular,0.05
20508,YP12nvSpKXcs,No,No,True,86.32447318236034,6.942055486085941,96,adversarial,0.05
18772,Ygf6H_MWCqjw,No,No,True,86.92721247673035,4.35437528759834,96,popular,0.05
16063,Yx5AH2gW_8S4,Yes,No,False,87.28452881177266,3.159409273035069,96,adversarial,0.05
21477,Y-mb4Fw4Z0xg,No,No,True,87.048246661822,5.955821661131819,96,random,0.05
11242,YkgjNIDmO8a8,Yes,Yes,True,85.80454123020172,4.883171036824804,64,random,0.05
13375,Y13CBvjHZhOA,Yes,Yes,True,85.22188699245453,7.625436393217211,64,random,0.05
25925,Yi6MQCm58zlY,Yes,Yes,True,86.86772775650024,6.347099092342572,64,random,0.05
21454,Y7_smJ8VbfSU,No,Yes,False,87.88501870632172,3.898166162365127,64,adversarial,0.05
20304,Yk4XyfaWVLEY,Yes,Yes,True,87.86121392250061,2.3861164940065223,96,adversarial,0.05
3822,YdYvL6uEMl6E,No,Yes,False,87.98907399177551,5.656001634288964,96,adversarial,0.05
867,Y9HVgYs8OOLc,Yes,No,False,86.54353229204814,4.035628253569442,96,popular,0.05
14100,YwrQDkX0NbTA,No,Yes,False,87.81424721082051,6.451535599706115,96,adversarial,0.05
10393,YbIiiIo20PsY,Yes,Yes,True,84.17622691392899,7.846868145593825,64,popular,0.05
1003,Y4IeDBwyQ9ZQ,No,Yes,False,84.51142930984497,6.985364015665059,64,popular,0.05
29880,YSQHYl2Kp5ww,No,Yes,False,86.13294259707133,6.233664754964849,96,adversarial,0.05
28711,Y1vCYiVvZ7VE,Yes,Yes,True,84.42173326015472,5.580759726019469,64,random,0.05
11223,YUE3XnVFodMI,Yes,Yes,True,83.95072960853577,6.806738777749239,96,random,0.05
19820,YfmEft49sPfE,No,Yes,False,86.18464398384094,3.5889257843705034,96,popular,0.05
30907,Y30D1tqNFHMc,Yes,Yes,True,86.52173948287964,4.519400908358165,64,adversarial,0.05
25867,YLP_DzNUkAKY,Yes,Yes,True,88.18270444869995,4.249651121016958,96,popular,0.05
12047,Yr2djvq1vc68,Yes,No,False,86.30279580752055,4.320520161354214,96,popular,0.05
7164,YzoctgurhvHE,Yes,Yes,True,83.98339947064717,4.609953990485107,96,random,0.05
12654,Yo7-X8DAToGc,Yes,No,False,87.29600445429485,3.6897823381423613,96,adversarial,0.05
14148,YPYP-r0nvbFk,Yes,Yes,True,86.29371738433838,5.7678199857735475,64,popular,0.05
2625,Yd1tL-9BILy8,No,Yes,False,87.1974139213562,6.206462068377546,96,random,0.05
670,YyfYNPWs7mWY,No,Yes,False,85.6719446182251,3.7652309582415184,96,popular,0.05
10319,YAKHZMg9ba30,Yes,Yes,True,82.6655882994334,7.042801449768425,96,random,0.05
13367,YB-gTt3_rceQ,No,Yes,False,83.08310753107071,5.830111865462307,320,popular,0.05
7842,Y3VHpLxtd498,Yes,Yes,True,87.57725739479065,2.6659620068317005,96,adversarial,0.05
19221,Y_z-bidQYVao,No,Yes,False,85.93091146151225,6.066662805875371,96,popular,0.05
27720,Y8ycflE3dIHw,No,Yes,False,87.70402805010478,4.152579229240263,96,popular,0.05
25563,YIKnx3hJv1bs,Yes,No,False,84.31262358029683,5.580543958017684,96,adversarial,0.05
8819,YU90e2P9jy30,Yes,No,False,85.25620516141255,4.598716986708251,96,popular,0.05
23821,Yn4VktYihtJU,Yes,Yes,True,89.10360288619995,4.893949784619045,96,adversarial,0.05
20520,Yt4prXmPwthg,No,No,True,86.70494838555653,4.695987538604765,96,random,0.05
14958,Y3fomsZXG3aM,Yes,Yes,True,84.53494024276733,7.240632420274127,64,popular,0.05
26179,Yn-JyOqYSLQM,No,No,True,86.14214340845744,3.4775013196987077,96,popular,0.05
16921,Y32565FEuksc,Yes,No,False,88.18627047538757,2.657848952028992,96,popular,0.05
11258,YinSvboaSRwA,Yes,No,False,87.13042505582173,3.8405779397616895,96,popular,0.05
8229,Y-EQByFLFqig,No,Yes,False,87.7618682384491,4.687002144421902,96,popular,0.05
11701,YnU-AI3Cmc3M,Yes,Yes,True,86.66212046146393,4.8101223507498165,64,random,0.05
30199,YJsoBpL86R5U,Yes,Yes,True,84.5172209739685,5.54990204249561,96,random,0.05
8924,YJZloTOdIY_c,Yes,Yes,True,84.91149747371674,6.947408743191093,64,random,0.05
13121,YpPLisQ_QXxw,Yes,Yes,True,86.26246825853984,6.674917737740418,96,random,0.05
23637,YyRoKi7rhSRo,No,Yes,False,84.91704452037811,6.650136756945219,64,adversarial,0.05
926,YK_Vre_-4KqU,No,No,True,87.0347584883372,4.960372864625754,96,adversarial,0.05
18345,Y-EaZ7EJJUl0,No,No,True,86.3340638478597,3.8359420467628986,96,random,0.05
19580,YH7-orYrKBeo,Yes,Yes,True,86.00984764099121,4.092615895388799,64,random,0.05
13218,Y3n05BjV7r7M,Yes,No,False,85.69095929463704,5.960297573468663,96,adversarial,0.05
29649,YF-47fRplQEc,No,Yes,False,87.33026035626729,3.2318458617417196,96,random,0.05
11750,Yy1a8PntuXYw,No,Yes,False,85.13450185457866,6.59090300382528,96,adversarial,0.05
17414,Yq3SEOW2m4WY,Yes,No,False,88.29174383481343,4.100798708706658,96,adversarial,0.05
23149,Y0_K6OKtoBBU,No,Yes,False,85.76989078521729,7.294484436032649,96,random,0.05
